Freq,S11_MAG,S11_PHASE,S21_MAG,S21_PHASE,S12_MAG,S12_PHASE,22_MAG,S22_PHASE
116687500,-0.46871933,-120.80582,-200,45,-200,45,-200,45
116750000,-0.46959651,-120.89001,-200,45,-200,45,-200,45
116812500,-0.47040749,-120.97026,-200,45,-200,45,-200,45
116875000,-0.47134316,-121.04868,-200,45,-200,45,-200,45
116937500,-0.47315326,-121.11967,-200,45,-200,45,-200,45
117000000,-0.4749527,-121.18867,-200,45,-200,45,-200,45
117062500,-0.4753069,-121.27396,-200,45,-200,45,-200,45
117125000,-0.47859463,-121.34982,-200,45,-200,45,-200,45
117187500,-0.47851619,-121.42364,-200,45,-200,45,-200,45
117250000,-0.47972172,-121.51181,-200,45,-200,45,-200,45
117312500,-0.48206952,-121.57935,-200,45,-200,45,-200,45
117375000,-0.4826645,-121.65434,-200,45,-200,45,-200,45
117437500,-0.48565328,-121.72771,-200,45,-200,45,-200,45
117500000,-0.48572528,-121.82542,-200,45,-200,45,-200,45
117562500,-0.48570535,-121.88869,-200,45,-200,45,-200,45
117625000,-0.49136403,-121.97086,-200,45,-200,45,-200,45
117687500,-0.49069169,-122.04581,-200,45,-200,45,-200,45
117750000,-0.49206451,-122.12265,-200,45,-200,45,-200,45
117812500,-0.49334025,-122.20785,-200,45,-200,45,-200,45
117875000,-0.49513584,-122.28383,-200,45,-200,45,-200,45
117937500,-0.49574894,-122.35732,-200,45,-200,45,-200,45
118000000,-0.49685088,-122.4401,-200,45,-200,45,-200,45
118062500,-0.49720126,-122.53268,-200,45,-200,45,-200,45
118125000,-0.50134051,-122.59151,-200,45,-200,45,-200,45
118187500,-0.50037628,-122.67464,-200,45,-200,45,-200,45
118250000,-0.50282276,-122.76003,-200,45,-200,45,-200,45
118312500,-0.50507939,-122.83982,-200,45,-200,45,-200,45
118375000,-0.5047828,-122.91631,-200,45,-200,45,-200,45
118437500,-0.50692213,-123.00768,-200,45,-200,45,-200,45
118500000,-0.50728929,-123.08102,-200,45,-200,45,-200,45
118562500,-0.50973022,-123.16402,-200,45,-200,45,-200,45
118625000,-0.50980663,-123.24187,-200,45,-200,45,-200,45
118687500,-0.51124632,-123.32539,-200,45,-200,45,-200,45
118750000,-0.51203269,-123.4072,-200,45,-200,45,-200,45
118812500,-0.5116632,-123.49049,-200,45,-200,45,-200,45
118875000,-0.51404667,-123.5722,-200,45,-200,45,-200,45
118937500,-0.51705182,-123.65644,-200,45,-200,45,-200,45
119000000,-0.5178498,-123.7402,-200,45,-200,45,-200,45
